Frame, PELVIS,,, SPINE_NAVAL,,, SPINE_CHEST,,,NECK,,, CLAVICLE_LEFT,,, SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,HANDTIP_LEFT,,,THUMB_LEFT,,,CLAVICLE_RIGHT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HANDTIP_RIGHT,,,THUMB_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,HEAD,,,NOSE,,,EYE_LEFT,,,EAR_LEFT,,,EYE_RIGHT,,,EAR_RIGHT,,,Hour, Minute, Second, Millisecond, FootSwitch
44, 135.374573, -775.896851, 4424.152832, 144.943771, -927.334961, 4367.307617, 152.992310, -1052.657349, 4335.517578, 167.039322, -1247.877563, 4311.545410, 195.243256, -1213.921753, 4317.325684, 323.603577, -1197.521118, 4327.930664, 341.780121, -955.123901, 4390.454102, 355.099701, -744.902466, 4387.927734, 295.902771, -717.008118, 4445.950684, 302.971100, -622.058716, 4422.152344, 298.165436, -637.105042, 4415.779297, 134.253189, -1217.548584, 4315.582031, 15.174024, -1212.753540, 4307.558594, -28.353886, -972.549927, 4383.779785, -52.556686, -761.114197, 4369.062500, -50.764503, -725.598816, 4456.258789, -35.190781, -658.376221, 4388.847168, -2.142578, -670.281128, 4389.577148, 218.006439, -770.411987, 4423.451172, 187.271088, -441.610962, 4575.620605, 155.224976, -136.667221, 4739.132813, 197.675400, -44.690811, 4602.421387, 60.861805, -780.842773, 4424.785645, 110.740303, -450.153992, 4566.500000, 165.169006, -145.426117, 4732.289551, 111.317131, -45.490227, 4624.492188, 172.509277, -1318.831665, 4290.565430, 187.634995, -1290.252808, 4148.245117, 209.709900, -1332.519531, 4165.870117, 251.526382, -1366.640747, 4267.579102, 162.913925, -1328.825806, 4158.692871, 101.714890, -1370.652710, 4251.786133, 15, 19, 26, 518, 0,
45, 133.888931, -774.931702, 4429.666016, 145.079437, -924.525391, 4369.454590, 154.401306, -1049.382202, 4337.462402, 167.123856, -1243.889771, 4311.022461, 195.495743, -1210.245117, 4316.965820, 323.947418, -1197.030518, 4327.040039, 339.908997, -955.062317, 4389.383789, 352.384857, -745.286926, 4389.414551, 294.736023, -715.797180, 4447.885742, 302.901123, -620.416199, 4427.374023, 298.852264, -636.683716, 4420.700195, 134.622101, -1213.508423, 4315.703613, 15.665382, -1211.374023, 4309.170410, -27.273182, -971.346252, 4384.187012, -52.972397, -760.564819, 4370.144043, -50.909653, -728.118530, 4458.278320, -37.571758, -658.374573, 4393.328613, -2.537683, -671.860107, 4391.355469, 216.276489, -768.801636, 4429.748047, 184.917648, -439.941956, 4579.536133, 152.606033, -136.041794, 4743.145996, 166.580368, -45.002014, 4600.570801, 59.596428, -780.459534, 4429.592285, 109.964996, -450.195465, 4569.856445, 164.758408, -145.979904, 4734.658203, 109.577354, -51.287888, 4623.405762, 172.007477, -1314.435059, 4289.173340, 188.665207, -1293.148315, 4146.111816, 208.874054, -1335.327759, 4165.717773, 248.857574, -1366.340088, 4268.832520, 162.404633, -1330.057861, 4158.174316, 99.417854, -1364.906860, 4252.570801, 15, 19, 26, 549, 0,
46, 146.764252, -773.880066, 4411.969238, 147.982010, -928.613037, 4364.877930, 152.269089, -1055.536987, 4340.540527, 167.039886, -1249.134033, 4308.226563, 195.101212, -1215.203979, 4314.227051, 323.163239, -1199.834595, 4326.904297, 342.021637, -956.360718, 4382.876465, 356.670380, -746.739502, 4390.663086, 280.567871, -710.328430, 4413.113281, 304.127380, -616.563538, 4428.922852, 300.719879, -637.066528, 4419.635254, 134.235519, -1219.390137, 4314.780762, 15.283190, -1213.359497, 4309.343750, -28.432064, -972.182983, 4380.676270, -54.364861, -760.895996, 4375.381348, -27.699179, -727.811401, 4459.226563, -38.068848, -655.953918, 4395.972656, -2.643101, -671.007324, 4394.655762, 227.094894, -767.622742, 4393.486328, 229.906143, -434.787750, 4538.209961, 238.354675, -132.943802, 4708.901367, 184.100586, -19.566051, 4594.668945, 74.326584, -779.522522, 4428.636230, 121.781853, -450.756714, 4573.927246, 178.226715, -145.371521, 4736.455566, 127.466675, -48.171513, 4625.125488, 172.276871, -1319.005127, 4284.242188, 206.026703, -1292.030884, 4145.113281, 218.781525, -1337.531250, 4163.609375, 243.876434, -1379.221069, 4267.732910, 174.306366, -1325.875854, 4152.077637, 98.119270, -1357.557129, 4237.527832, 15, 19, 26, 581, 0,
47, 141.992447, -777.700012, 4428.750000, 151.278030, -928.309204, 4370.139648, 158.679337, -1053.597290, 4338.580078, 169.212006, -1248.287720, 4310.458984, 198.012848, -1214.943115, 4316.509277, 325.475922, -1192.398926, 4324.839844, 345.157440, -951.037415, 4389.868652, 357.592285, -740.959167, 4388.596680, 279.803192, -706.754883, 4408.915039, 305.327637, -616.393005, 4437.126465, 299.193481, -634.725708, 4422.835449, 137.013763, -1217.562256, 4315.588867, 17.799072, -1213.806152, 4312.018555, -27.428001, -973.189331, 4385.031738, -54.573032, -762.336548, 4370.141113, -71.133766, -725.062561, 4454.915039, -39.420269, -657.553406, 4393.889648, -4.507117, -673.535767, 4391.984375, 224.590759, -773.211548, 4430.302246, 193.394897, -442.632294, 4577.587891, 160.037033, -138.317230, 4741.278809, 172.623596, -45.740627, 4599.272949, 67.509918, -781.747437, 4427.350586, 129.263718, -454.432495, 4571.282715, 191.557938, -150.043793, 4734.166016, 152.850784, -55.652855, 4615.628418, 173.228226, -1318.802490, 4287.981934, 191.765808, -1288.490112, 4146.575195, 215.117889, -1329.808594, 4164.651367, 254.983124, -1362.759399, 4267.395508, 168.514404, -1328.183960, 4155.931641, 106.268394, -1373.418945, 4246.554199, 15, 19, 26, 614, 0,
48, 142.260040, -773.551575, 4427.989258, 148.668747, -925.183655, 4370.941895, 154.487915, -1050.252197, 4337.399902, 161.369553, -1245.529419, 4310.037109, 190.860428, -1212.559448, 4315.281738, 319.992737, -1200.584351, 4322.986816, 341.363342, -957.536438, 4382.502930, 357.542694, -747.425537, 4387.131348, 283.640015, -706.677917, 4410.287598, 309.985016, -614.545410, 4431.752441, 302.610413, -637.982178, 4418.327637, 129.725632, -1214.227783, 4315.724121, 10.225534, -1214.186401, 4313.734863, -27.616301, -971.469788, 4385.406250, -52.713802, -759.864441, 4372.954590, -55.828968, -720.516968, 4458.513184, -34.193085, -651.552917, 4394.539063, -0.552438, -671.770203, 4394.721191, 224.927155, -768.830444, 4424.727539, 192.860062, -439.740906, 4576.516113, 159.452881, -136.781662, 4743.840820, 162.285339, -43.225548, 4601.624023, 67.715485, -777.808838, 4430.931152, 122.679886, -448.321594, 4574.110352, 181.423645, -142.302124, 4736.456055, 141.898209, -49.441555, 4616.658691, 163.790588, -1316.320557, 4287.813477, 187.372543, -1292.370850, 4145.700195, 203.953201, -1336.484253, 4164.846191, 237.875778, -1373.021729, 4268.709961, 158.132813, -1327.793091, 4155.753906, 89.158882, -1360.803589, 4247.028320, 15, 19, 26, 644, 0,
49, 139.026566, -772.868469, 4427.564941, 146.236771, -923.332214, 4369.872070, 152.989120, -1048.105347, 4337.998535, 164.427612, -1241.859131, 4308.652832, 192.965317, -1208.533447, 4314.898438, 320.364075, -1191.558838, 4328.583984, 349.867249, -949.917664, 4384.863281, 373.245850, -741.629944, 4391.688477, 306.906036, -692.216431, 4418.844238, 324.929596, -598.442261, 4439.494629, 307.914337, -640.719421, 4414.504883, 132.194839, -1211.435791, 4313.983398, 13.340339, -1212.243896, 4310.579102, -27.785976, -972.318481, 4385.125488, -54.822952, -761.957520, 4374.419922, -75.798073, -719.859741, 4455.510742, -36.564762, -653.461609, 4398.292480, -3.896624, -672.216797, 4395.164551, 221.191757, -767.405640, 4423.586426, 195.001526, -440.149536, 4576.020996, 167.122589, -138.898605, 4743.759766, 168.273117, -45.358791, 4602.550781, 64.934601, -777.794556, 4431.152832, 103.878601, -445.701965, 4568.756836, 153.400665, -146.649475, 4742.859375, 126.566025, -52.905983, 4621.291016, 168.766830, -1311.950195, 4285.775879, 186.537552, -1289.063721, 4143.406250, 205.049255, -1332.196533, 4162.326660, 243.493362, -1366.279541, 4264.788574, 158.927948, -1325.066284, 4154.798340, 94.567810, -1358.946167, 4248.305176, 15, 19, 26, 678, 0,
50, 125.675995, -771.734497, 4434.482422, 135.838028, -920.994629, 4373.524414, 144.957870, -1045.087158, 4338.917969, 160.998245, -1238.972412, 4310.647949, 188.783554, -1204.886230, 4316.648438, 317.364349, -1197.504395, 4329.627441, 343.920563, -954.376343, 4382.532715, 366.816803, -745.608643, 4383.280273, 296.439240, -705.287048, 4415.279785, 319.578827, -611.720947, 4432.116211, 303.373322, -643.295471, 4413.935059, 128.007431, -1209.253052, 4315.871582, 9.026170, -1214.099487, 4314.879883, -28.405056, -972.901978, 4388.566406, -56.258770, -762.737671, 4371.605957, -53.044975, -723.310242, 4456.748535, -34.912647, -654.242188, 4392.325195, -4.793033, -671.813721, 4392.481445, 207.873322, -764.736206, 4431.049805, 182.456192, -436.336853, 4582.441406, 156.914825, -132.558853, 4747.034180, 166.479996, -46.099586, 4601.396973, 51.555046, -778.045044, 4437.578125, 104.367287, -445.739746, 4571.417480, 165.951431, -144.979782, 4739.683594, 129.890411, -52.164383, 4619.499023, 166.979370, -1309.179199, 4288.141113, 170.379715, -1288.818848, 4144.107422, 194.128235, -1329.766235, 4162.221191, 244.125702, -1357.686401, 4261.710938, 147.017502, -1326.735840, 4158.644531, 94.031898, -1363.335449, 4258.287109, 15, 19, 26, 710, 0,
51, 134.285721, -770.288757, 4427.941895, 143.936874, -920.819641, 4370.762695, 152.531219, -1045.304199, 4338.188965, 166.929306, -1239.078369, 4310.257813, 194.968994, -1205.208252, 4315.805176, 323.142059, -1193.981079, 4328.173828, 347.329315, -951.421021, 4383.068359, 367.362610, -742.763550, 4376.623535, 344.605072, -675.958130, 4427.612793, 323.786407, -583.805969, 4452.518555, 323.041931, -641.618408, 4423.053223, 134.249130, -1209.175293, 4315.820801, 15.413441, -1212.459717, 4318.499512, -24.054750, -970.515198, 4387.228516, -54.964626, -760.674377, 4376.609863, -72.602791, -716.173340, 4457.214844, -40.801785, -652.738708, 4392.504395, -5.497716, -670.891785, 4391.451172, 216.398956, -763.724182, 4424.519531, 194.306381, -436.067627, 4576.781250, 170.059418, -135.720276, 4746.721680, 172.491440, -41.394180, 4606.044922, 60.240597, -776.208313, 4431.027832, 92.495544, -440.792511, 4562.193359, 134.484299, -147.449844, 4747.650391, 125.917030, -49.892529, 4626.415039, 172.157867, -1309.276855, 4287.890625, 169.546951, -1289.247925, 4144.007324, 193.835724, -1330.199707, 4161.164063, 247.804840, -1358.091919, 4258.368164, 146.697266, -1326.981812, 4159.579590, 97.896317, -1363.105225, 4261.306641, 15, 19, 26, 743, 0,
52, 135.626022, -770.172302, 4427.838867, 145.171509, -919.577454, 4368.880371, 154.025696, -1043.592896, 4335.894043, 163.014893, -1237.782715, 4312.473633, 191.916214, -1204.519897, 4316.000977, 320.237396, -1194.094238, 4322.853516, 346.327484, -953.113892, 4380.840820, 366.250916, -744.885559, 4380.638184, 338.853821, -679.237488, 4430.455566, 321.975891, -584.514282, 4445.934570, 317.121613, -641.361328, 4412.443848, 131.331039, -1207.090210, 4318.560059, 12.772263, -1210.394165, 4319.281250, -24.499807, -969.356873, 4389.984863, -52.530865, -760.043579, 4373.461914, -59.348572, -719.761963, 4457.571777, -36.468594, -652.797058, 4393.014160, -1.623467, -671.538025, 4388.668945, 217.414413, -763.063538, 4423.066406, 194.122330, -435.976807, 4574.170898, 168.073349, -136.481766, 4743.548340, 167.566895, -43.956795, 4602.177734, 61.873825, -776.582520, 4432.142090, 88.668991, -438.971893, 4556.164063, 131.101456, -144.226227, 4737.567383, 111.657562, -44.457817, 4619.954102, 165.784546, -1308.436035, 4291.785156, 169.588486, -1274.645020, 4150.908691, 193.676788, -1316.657349, 4165.155273, 243.357666, -1353.094849, 4261.468750, 146.737305, -1313.893066, 4161.616699, 93.967209, -1360.212158, 4256.658691, 15, 19, 26, 774, 0,
53, 135.728729, -770.765381, 4428.857422, 144.547058, -920.153931, 4369.391602, 152.541870, -1044.753296, 4338.021484, 166.208878, -1238.401855, 4311.294434, 194.326111, -1204.635254, 4316.445313, 322.456238, -1194.390747, 4327.694336, 349.286072, -951.814819, 4379.192871, 371.043121, -743.685120, 4385.138672, 384.972839, -667.684692, 4424.938965, 308.379059, -607.423401, 4428.717285, 320.649109, -632.617188, 4420.678711, 133.703171, -1208.424805, 4316.852539, 15.045054, -1209.911987, 4319.746094, -24.604668, -968.432068, 4388.351563, -55.196480, -758.921936, 4377.724121, -76.773148, -707.840942, 4453.109863, -36.837162, -650.200256, 4387.741211, -5.059213, -667.193237, 4390.359375, 217.761749, -764.776855, 4425.978027, 202.397125, -435.886566, 4574.861816, 183.353348, -132.471497, 4738.671387, 201.749817, -42.642593, 4596.596680, 61.755939, -776.165405, 4431.453613, 84.949188, -437.786896, 4554.954590, 123.574242, -141.322845, 4734.943848, 93.517853, -42.879715, 4618.285156, 171.098541, -1308.633057, 4289.385254, 169.424454, -1273.839111, 4148.590820, 193.943253, -1316.054688, 4161.592773, 247.327316, -1353.341553, 4255.683594, 146.871552, -1313.125854, 4159.936035, 97.720848, -1359.992432, 4256.752441, 15, 19, 26, 822, 0,
54, 135.395172, -771.422119, 4428.058105, 145.477463, -920.938843, 4369.118652, 154.567245, -1045.387329, 4337.450684, 164.330399, -1238.429321, 4305.199707, 193.126831, -1205.332764, 4310.916016, 321.319519, -1193.417114, 4319.481445, 348.181244, -953.209229, 4381.070801, 368.281860, -744.831421, 4380.028320, 374.640381, -670.529175, 4424.670410, 303.393433, -603.935059, 4425.823242, 318.917664, -635.183228, 4419.166016, 132.454483, -1208.036987, 4312.008301, 13.913095, -1209.619019, 4317.981934, -23.982391, -968.899658, 4390.155273, -54.126812, -759.453064, 4377.254395, -56.327492, -710.850586, 4457.196289, -34.995640, -649.734131, 4386.484863, -4.820213, -666.992737, 4393.440430, 217.347351, -764.599365, 4424.769043, 202.666260, -434.538361, 4571.106445, 182.595840, -134.802368, 4741.434082, 201.335327, -38.570702, 4603.662598, 61.495289, -777.574524, 4431.023926, 75.837357, -435.199158, 4544.439453, 118.050919, -146.067856, 4735.225586, 92.327538, -39.575466, 4624.766113, 167.651062, -1308.098267, 4281.293945, 169.134094, -1271.313721, 4141.004883, 193.384766, -1313.698242, 4153.959473, 244.656143, -1352.290894, 4248.695801, 146.360535, -1310.767090, 4151.279297, 95.069405, -1359.022339, 4246.286133, 15, 19, 26, 853, 0,
55, 141.515732, -769.807373, 4424.292969, 149.875519, -920.686707, 4368.018066, 157.546051, -1045.446899, 4336.488770, 166.233017, -1238.380493, 4301.757813, 195.255280, -1205.412109, 4307.537598, 323.607788, -1193.425537, 4316.253418, 349.255249, -951.596680, 4373.217285, 369.234863, -743.203918, 4384.122559, 393.876709, -670.720093, 4425.517578, 321.759613, -604.997681, 4429.737305, 319.339569, -630.213196, 4413.831055, 134.508072, -1207.919434, 4309.319336, 16.047462, -1209.995361, 4318.877930, -23.435072, -970.245178, 4394.559082, -56.347668, -760.896057, 4382.110352, -73.919106, -713.552063, 4461.049316, -58.640263, -652.538391, 4388.528809, -18.695272, -666.990845, 4392.381348, 223.598740, -763.712830, 4420.146484, 205.384521, -435.661499, 4571.726074, 182.974380, -136.152512, 4743.110840, 194.930084, -44.160091, 4601.459961, 67.497879, -775.303101, 4428.031738, 73.711395, -431.247833, 4538.627441, 115.760269, -148.474396, 4739.577148, 92.038704, -39.530052, 4630.775391, 169.020035, -1307.861572, 4276.944336, 169.540039, -1270.059204, 4136.714844, 192.111786, -1313.654419, 4148.932617, 243.416565, -1355.306641, 4242.536621, 145.163269, -1308.571533, 4147.167969, 93.455978, -1355.245117, 4242.936035, 15, 19, 26, 886, 0,
56, 143.384338, -762.382202, 4426.677734, 148.583008, -913.903137, 4371.046875, 153.119110, -1038.596436, 4337.886719, 165.816574, -1231.089111, 4300.369141, 194.193146, -1197.557373, 4306.611816, 322.798676, -1185.213379, 4313.895020, 348.329956, -944.269531, 4376.088379, 367.473999, -735.216248, 4379.180664, 390.327759, -668.904053, 4430.932129, 320.145966, -601.601624, 4420.347656, 321.394623, -623.239624, 4414.008301, 133.420425, -1201.360474, 4308.386719, 15.077532, -1210.796265, 4317.189453, -21.917522, -971.073547, 4395.472168, -55.912182, -761.428223, 4385.694336, -74.570747, -718.377747, 4466.976563, -52.706306, -650.379150, 4402.622070, -14.621019, -668.046814, 4399.403809, 225.833679, -758.934875, 4424.993164, 208.786270, -427.643555, 4570.868164, 187.972748, -121.064873, 4730.620117, 196.474869, -36.222950, 4584.034668, 69.036125, -765.490845, 4428.196777, 70.001129, -420.550476, 4538.000000, 92.353920, -124.143272, 4722.727539, 52.259750, -33.175022, 4602.476074, 170.038467, -1300.244263, 4274.534668, 168.901016, -1269.332031, 4132.404785, 192.807770, -1311.673828, 4146.642578, 245.750366, -1347.242920, 4242.039551, 145.653732, -1308.025635, 4144.884277, 95.625557, -1351.465088, 4243.253418, 15, 19, 26, 917, 0,
57, 148.060287, -762.440002, 4425.624023, 152.606873, -914.180481, 4368.068848, 156.909714, -1040.024048, 4336.586426, 166.785248, -1233.246094, 4296.564941, 195.808426, -1199.973389, 4302.901855, 325.589600, -1192.182373, 4307.311035, 350.814789, -949.030334, 4366.314941, 370.205414, -739.535400, 4383.199707, 395.268890, -672.459167, 4433.710449, 322.962982, -605.984924, 4429.005859, 323.265869, -626.338318, 4417.655762, 134.691925, -1203.042480, 4305.319824, 15.505605, -1209.931274, 4313.673828, -22.384581, -971.050842, 4398.270996, -55.664471, -760.241272, 4386.609375, -53.547256, -714.888428, 4469.318848, -52.411667, -649.517273, 4398.134766, -13.546772, -666.524170, 4393.661621, 230.918854, -758.928040, 4422.910156, 224.205322, -425.381622, 4569.285156, 215.349808, -117.109207, 4730.879395, 206.864655, -37.719296, 4580.249023, 73.343079, -765.606934, 4428.070801, 69.138199, -412.115265, 4514.467773, 93.711525, -125.560013, 4717.122559, 57.250725, -30.514338, 4597.792480, 169.855743, -1302.518066, 4269.770508, 167.653687, -1264.169922, 4128.674805, 194.494019, -1305.654785, 4141.046387, 249.340698, -1342.593994, 4235.579102, 146.964096, -1305.200806, 4138.928711, 99.079544, -1357.368042, 4234.854980, 15, 19, 26, 949, 0,
58, 155.439713, -758.429688, 4422.237793, 158.380875, -913.209534, 4366.894043, 161.156769, -1040.657104, 4334.896484, 173.955154, -1235.983154, 4293.542969, 202.853821, -1201.850220, 4299.863770, 334.018097, -1189.715454, 4301.322754, 358.356415, -946.057068, 4371.225586, 374.593811, -733.269653, 4383.033691, 398.021423, -662.503235, 4431.170898, 319.766235, -601.162231, 4425.852539, 326.235779, -620.221924, 4421.511230, 141.043472, -1205.953125, 4302.774414, 20.446754, -1212.502930, 4312.785156, -19.951160, -972.916382, 4403.841797, -55.960548, -760.500061, 4383.151367, -53.327011, -720.635132, 4469.940430, -53.824146, -653.150452, 4399.053711, -12.353800, -667.931152, 4393.289063, 239.402756, -756.051025, 4420.047363, 223.981796, -421.431366, 4574.609375, 205.427551, -112.782806, 4744.008301, 201.026321, -40.159977, 4587.453125, 79.726555, -760.574707, 4424.212891, 72.644806, -400.662506, 4503.065430, 99.796478, -115.099670, 4714.370117, 53.547722, -23.230955, 4593.335938, 177.970383, -1305.969971, 4266.118164, 148.522110, -1266.069580, 4126.592285, 180.070053, -1306.306763, 4133.381836, 253.636810, -1340.838257, 4217.303223, 132.367157, -1309.002808, 4139.585938, 104.918404, -1365.794067, 4242.537109, 15, 19, 26, 979, 0,
59, 163.193085, -761.947144, 4419.755859, 170.349426, -914.771423, 4362.863770, 176.048508, -1041.681519, 4333.037109, 181.265244, -1233.936157, 4283.371582, 211.244446, -1201.508057, 4291.164551, 341.343048, -1189.006104, 4296.083008, 371.120880, -948.476013, 4368.072266, 391.970184, -737.980896, 4385.032715, 415.247925, -660.880981, 4420.746094, 336.634552, -601.783264, 4430.795410, 358.082031, -617.807434, 4421.415039, 149.757843, -1203.304810, 4293.845215, 30.142366, -1206.161377, 4306.547852, -17.162140, -973.948486, 4407.567383, -54.581013, -763.094788, 4389.724609, -31.056141, -723.729065, 4472.762695, -49.632282, -653.399841, 4408.330078, -13.154231, -669.377319, 4388.204102, 246.537201, -758.478577, 4420.922363, 227.514236, -425.225189, 4571.714355, 204.973495, -118.504433, 4738.887695, 196.944229, -42.393425, 4585.522461, 88.038048, -765.074890, 4418.704102, 70.896553, -401.789520, 4458.694336, 99.286560, -135.125397, 4689.363770, 39.894867, -31.814068, 4586.078125, 182.595245, -1302.242554, 4253.070801, 164.111099, -1261.812988, 4112.934570, 191.489929, -1304.217163, 4121.581543, 256.882996, -1343.694824, 4208.863770, 143.817520, -1302.765625, 4125.252930, 106.542809, -1355.475464, 4226.258301, 15, 19, 27, 13, 0,
60, 161.809952, -761.193420, 4418.167969, 167.787537, -912.507568, 4361.396484, 172.863190, -1038.259766, 4331.787109, 184.831833, -1227.974365, 4280.822266, 213.363190, -1194.832275, 4288.680664, 340.030853, -1167.843628, 4293.088379, 382.659332, -933.986145, 4372.117188, 403.083588, -724.776428, 4376.491211, 417.409729, -656.497925, 4428.952637, 336.452179, -601.388489, 4427.156738, 352.648407, -618.800781, 4425.625488, 152.566650, -1198.900879, 4291.636719, 34.414879, -1203.093872, 4306.951172, -17.888107, -973.630432, 4405.742676, -53.802006, -764.100647, 4393.966309, -31.150206, -722.106873, 4474.940430, -47.045238, -655.127563, 4407.628906, -13.958089, -668.562927, 4389.626465, 244.392380, -757.740784, 4417.661133, 224.847168, -427.345795, 4566.508301, 204.578232, -121.309845, 4728.425781, 163.045044, -40.191711, 4585.127441, 87.341751, -764.306702, 4418.625488, 69.535515, -402.307037, 4425.984863, 76.476471, -152.412140, 4671.615723, 30.305342, -34.238533, 4580.424316, 188.496506, -1295.286011, 4250.179688, 149.641251, -1259.537842, 4114.421387, 185.265106, -1295.290039, 4119.629395, 264.360657, -1320.761841, 4199.009766, 139.243195, -1303.327881, 4127.608887, 122.990288, -1361.997437, 4229.589355, 15, 19, 27, 45, 0,
61, 164.669632, -760.036499, 4414.147461, 170.087341, -913.189026, 4360.295898, 174.382477, -1039.150757, 4329.014160, 187.245544, -1230.665894, 4281.792480, 215.735443, -1196.984741, 4288.537109, 343.902161, -1174.327637, 4289.130859, 381.757599, -936.277527, 4361.267578, 403.971649, -726.830383, 4376.522461, 415.021210, -665.502502, 4438.193848, 339.796814, -603.414124, 4425.340332, 355.420685, -620.839172, 4428.490723, 154.758163, -1201.496460, 4292.499512, 36.592335, -1206.216064, 4311.252441, -14.040120, -973.492310, 4406.113770, -56.899288, -764.129761, 4398.313477, -49.390556, -720.896362, 4481.894043, -50.524662, -653.981873, 4412.090820, -16.946554, -667.247986, 4396.636719, 247.642670, -757.461731, 4415.171875, 224.809616, -427.087799, 4567.454102, 199.499832, -121.550385, 4732.838379, 182.518951, -42.821095, 4582.481934, 89.849205, -762.358276, 4413.223145, 69.040421, -398.909882, 4406.542969, 77.155182, -149.099716, 4654.415527, 34.483017, -31.858534, 4559.225098, 191.040207, -1298.895996, 4252.436035, 163.277267, -1248.154663, 4118.051270, 192.042679, -1290.073853, 4121.573242, 263.196198, -1334.248169, 4200.998535, 144.886551, -1290.347412, 4128.077148, 115.241501, -1351.795166, 4225.933594, 15, 19, 27, 75, 0,
62, 166.865036, -761.042480, 4410.874023, 170.463852, -911.622131, 4355.595703, 173.747971, -1035.881470, 4323.946289, 184.170944, -1223.002075, 4269.177246, 212.689484, -1190.279663, 4276.861816, 338.918060, -1165.904907, 4276.305664, 382.409393, -933.855408, 4353.929199, 405.064453, -727.358826, 4372.764160, 415.443817, -665.716980, 4432.697266, 340.690826, -603.852722, 4427.394531, 357.457184, -623.440674, 4426.459473, 152.478195, -1194.399658, 4281.392090, 35.567814, -1196.688232, 4299.136719, -16.600113, -978.806702, 4417.158203, -53.480820, -771.851563, 4396.500000, -52.996399, -718.358093, 4472.870605, -33.636436, -652.655273, 4406.297363, -13.581373, -671.644958, 4376.333984, 248.804657, -758.407104, 4409.029297, 226.759491, -431.734802, 4558.774902, 203.973892, -131.206329, 4724.773438, 186.459915, -43.063850, 4582.261719, 92.976463, -763.418884, 4412.537109, 68.879616, -406.632019, 4374.221680, 80.747925, -154.768799, 4613.637695, 18.740948, -33.351040, 4539.874512, 186.944183, -1289.135010, 4237.308105, 146.845520, -1255.993408, 4102.483398, 180.505859, -1293.017090, 4107.967773, 259.572144, -1319.733765, 4185.640137, 134.720947, -1298.434326, 4117.204590, 118.267456, -1352.571533, 4220.561523, 15, 19, 27, 110, 0,
63, 169.903503, -758.125183, 4405.478027, 174.633057, -909.687805, 4351.726074, 178.543152, -1034.444214, 4320.695801, 189.180664, -1221.130371, 4262.688477, 217.744476, -1188.424316, 4270.941406, 345.050446, -1168.569824, 4275.057129, 382.256561, -932.260010, 4344.864746, 404.561401, -725.081116, 4362.888672, 413.234650, -670.915955, 4430.202637, 341.535736, -605.722839, 4420.014648, 355.531464, -627.273804, 4424.603027, 157.372543, -1192.686035, 4275.401367, 40.598938, -1197.742798, 4295.465332, -15.877806, -981.528320, 4416.019531, -60.018650, -775.257324, 4396.944336, -46.925648, -729.678406, 4477.521973, -36.527786, -655.434753, 4417.914063, -12.684226, -681.162476, 4387.536621, 252.087616, -755.523010, 4405.372070, 229.963638, -429.315582, 4558.436035, 205.067398, -127.664772, 4724.033691, 201.158447, -40.986412, 4579.080566, 95.794456, -760.471619, 4405.573242, 68.546768, -402.475128, 4371.735352, 82.654411, -128.679398, 4587.119629, 19.777079, -14.653087, 4502.247559, 192.029953, -1286.903320, 4229.642578, 164.806046, -1252.923584, 4091.433594, 197.067062, -1290.809814, 4099.889160, 268.453430, -1319.322876, 4184.505371, 150.402069, -1295.169189, 4105.019043, 123.486137, -1348.927368, 4206.730957, 15, 19, 27, 139, 0,
64, 170.650574, -756.765503, 4405.288086, 176.350189, -907.680847, 4350.573730, 181.413528, -1031.808105, 4318.059570, 193.166412, -1217.933960, 4259.506836, 221.451157, -1184.985962, 4267.377441, 348.644653, -1165.304688, 4267.894043, 386.888153, -929.645447, 4337.943359, 409.012604, -723.080566, 4359.147461, 417.384003, -675.713684, 4431.278320, 355.790192, -602.066345, 4415.557617, 356.418549, -623.976746, 4412.185547, 161.302689, -1189.917236, 4272.773438, 44.709129, -1195.718872, 4292.581055, -14.093190, -982.002075, 4415.612305, -57.887772, -775.894043, 4397.704102, -41.967018, -735.336243, 4480.261230, -39.098114, -660.620361, 4420.646973, -8.712753, -685.949341, 4396.210449, 252.612823, -752.776672, 4402.824219, 231.889755, -425.803864, 4553.089355, 210.167587, -123.339058, 4716.506348, 200.262375, -39.889687, 4570.258789, 96.741592, -760.362305, 4407.510254, 68.417389, -406.052948, 4350.035156, 83.503975, -124.332550, 4553.941895, 15.704282, -14.968343, 4467.190918, 196.210739, -1283.489624, 4226.304199, 147.055786, -1256.575684, 4092.921143, 181.314072, -1293.208862, 4097.823730, 265.595520, -1316.090942, 4171.314941, 136.223419, -1298.414429, 4110.301270, 126.973465, -1347.989868, 4216.944336, 15, 19, 27, 188, 0,
