Frame, PELVIS,,, SPINE_NAVAL,,, SPINE_CHEST,,,NECK,,, CLAVICLE_LEFT,,, SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,HANDTIP_LEFT,,,THUMB_LEFT,,,CLAVICLE_RIGHT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HANDTIP_RIGHT,,,THUMB_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,HEAD,,,NOSE,,,EYE_LEFT,,,EAR_LEFT,,,EYE_RIGHT,,,EAR_RIGHT,,,Hour, Minute, Second, Millisecond, FootSwitch
72, -222.104233, -499.373901, 3199.488525, -217.130554, -674.202576, 3129.432373, -213.593201, -817.382996, 3082.803955, -199.893143, -1040.955200, 3033.855469, -166.743042, -1002.951477, 3045.525635, -24.769783, -952.653564, 3055.764160, 36.523422, -686.696167, 3159.098389, 62.271984, -443.113068, 3159.316895, 66.530388, -407.575836, 3254.501465, 50.223217, -327.094208, 3175.264893, 1.841724, -332.225891, 3183.571777, -237.589203, -1005.552551, 3040.529541, -373.125702, -975.264404, 3039.432373, -500.185425, -742.032898, 3173.148682, -548.677063, -499.067139, 3161.293701, -576.092285, -395.987915, 3186.030518, -590.987061, -328.396301, 3274.294678, -532.684082, -370.139526, 3161.706299, -125.933083, -498.560028, 3204.285400, -148.938263, -78.284920, 3244.070801, -187.180634, 292.782593, 3399.315430, -154.838104, 418.664093, 3250.152588, -308.825989, -500.107819, 3195.163330, -359.333771, -81.848770, 3224.610107, -373.682190, 109.010292, 3585.268311, -403.071259, 285.597504, 3618.230713, -193.947952, -1120.861206, 3001.892090, -150.109222, -1071.105957, 2845.686768, -124.442451, -1120.090210, 2866.562012, -94.433746, -1167.285645, 2988.200195, -176.671478, -1118.757935, 2848.699951, -261.571045, -1182.094971, 2937.727783, 15, 31, 4, 629, 0,
73, -219.911087, -495.004761, 3157.020020, -212.482162, -670.127808, 3088.020508, -207.289566, -813.785583, 3043.140381, -198.011459, -1037.707275, 2994.960938, -164.027161, -1000.074402, 3005.315674, -20.335510, -953.908630, 3007.286865, 34.306694, -683.940735, 3103.553955, 49.025738, -440.601379, 3080.266357, 70.062950, -379.048676, 3158.407227, 48.468193, -285.113129, 3097.362061, 3.538258, -327.769409, 3131.877441, -235.013947, -1001.807190, 3002.697510, -369.075562, -965.674316, 3004.510010, -494.080627, -735.358948, 3144.924072, -551.308350, -494.696259, 3162.457031, -577.013245, -394.454346, 3198.165527, -593.074768, -348.252777, 3299.079590, -535.425720, -368.323730, 3179.366699, -123.925728, -493.841553, 3164.402344, -148.691071, -78.026268, 3236.233398, -184.708389, 289.529663, 3399.934082, -155.547607, 419.382996, 3253.596680, -306.465302, -496.053711, 3150.363281, -349.878418, -76.317940, 3165.470459, -353.712311, 147.548431, 3506.810547, -393.558899, 324.579681, 3492.923096, -194.130508, -1117.822266, 2963.248779, -146.657806, -1065.980957, 2808.829102, -124.239395, -1117.135864, 2828.149902, -97.740486, -1170.017944, 2948.225830, -176.202835, -1111.907471, 2810.260742, -265.265259, -1172.521851, 2897.047607, 15, 31, 4, 674, 0,
74, -218.784760, -487.573029, 3119.524414, -208.989746, -662.147461, 3051.707275, -201.567139, -804.289978, 3004.598633, -192.389038, -1027.823730, 2959.505615, -158.494492, -990.021729, 2968.276855, -16.124725, -941.949768, 2967.035645, 43.040833, -669.704651, 3049.299072, 51.445492, -431.965302, 2995.880127, 70.564743, -364.294647, 3068.689941, 38.012283, -275.942322, 3005.158936, 19.007566, -297.061035, 3021.471191, -229.201981, -992.188049, 2967.799805, -363.109161, -957.844788, 2968.693115, -477.126495, -729.125610, 3118.011230, -546.200134, -495.337677, 3157.136475, -566.715210, -405.577026, 3215.452637, -573.386963, -339.023407, 3304.847656, -534.614990, -371.070831, 3187.052002, -123.197868, -484.740662, 3126.039307, -148.755463, -75.760063, 3221.861572, -188.552109, 283.356750, 3398.511230, -157.129089, 418.756622, 3259.007080, -304.979675, -490.127075, 3113.649902, -331.706360, -71.625832, 3084.297363, -349.310852, 189.693268, 3395.066162, -376.447601, 365.412933, 3360.211182, -188.974380, -1108.000977, 2928.952393, -147.977249, -1056.154785, 2773.504395, -124.548996, -1106.892700, 2791.907959, -93.244789, -1159.233154, 2910.396240, -176.959854, -1102.103882, 2776.069824, -261.816895, -1163.062622, 2865.806885, 15, 31, 4, 706, 0,
75, -219.878204, -477.791748, 3086.358643, -205.361572, -651.398132, 3016.527100, -194.020157, -792.547424, 2966.906494, -183.661606, -1015.689026, 2919.294678, -149.923706, -977.605042, 2927.678467, -7.497251, -929.318604, 2927.549316, 56.220749, -653.508789, 2993.777344, 59.629105, -422.887024, 2914.158447, 71.733727, -357.328705, 2990.432617, 68.766472, -287.852051, 2900.508301, 15.378296, -317.218964, 2974.437256, -220.653732, -980.485535, 2928.802734, -354.180756, -944.428345, 2932.219238, -468.003235, -716.612061, 3083.511719, -545.868103, -492.930969, 3153.924072, -568.579651, -400.861572, 3207.818359, -601.255188, -303.172760, 3251.108398, -537.104004, -370.062408, 3189.154785, -124.309715, -472.278290, 3092.518555, -148.625381, -66.451607, 3202.475342, -187.768921, 283.109222, 3398.132080, -157.327652, 420.441162, 3260.089600, -306.056519, -482.763458, 3080.803955, -324.772064, -67.355606, 3016.917480, -336.765747, 231.223083, 3292.852051, -363.041656, 395.274109, 3220.210205, -180.155197, -1095.580688, 2887.828613, -155.131790, -1054.106934, 2725.868164, -130.584579, -1104.145142, 2744.866211, -87.596916, -1149.858032, 2862.548340, -184.348846, -1099.240845, 2734.342529, -260.120087, -1152.904907, 2836.214844, 15, 31, 4, 741, 0,
76, -217.462189, -460.668518, 3050.146729, -204.044312, -635.074036, 2979.523193, -193.524124, -777.032471, 2929.720703, -189.818207, -1001.416931, 2881.393799, -154.778900, -964.016785, 2889.106445, -9.598613, -921.953796, 2888.339600, 58.381432, -643.283020, 2944.008301, 66.530350, -422.967743, 2836.592529, 74.703773, -346.040955, 2902.790039, 60.558395, -288.669556, 2805.003906, 5.666636, -311.249756, 2822.118164, -225.875732, -965.128784, 2891.815430, -359.010071, -926.233032, 2901.742676, -467.634735, -699.289063, 3060.915283, -543.814331, -478.498901, 3145.319580, -566.669495, -387.719971, 3202.373535, -597.278748, -296.181488, 3259.781982, -513.517700, -351.266846, 3129.559082, -121.329987, -455.306488, 3055.169678, -148.980072, -52.276611, 3181.603760, -185.496002, 290.561340, 3393.228271, -158.284271, 425.471619, 3250.761475, -304.148804, -465.503662, 3045.617676, -318.743073, -51.058205, 2963.036865, -321.997528, 283.374786, 3198.114258, -359.271393, 422.314178, 3086.215576, -189.016678, -1081.723877, 2849.606689, -164.218170, -1051.785767, 2684.206787, -136.799545, -1098.763062, 2707.530029, -92.505768, -1132.300659, 2829.518311, -190.886551, -1098.042236, 2696.115967, -265.019653, -1148.169189, 2801.870850, 15, 31, 4, 772, 0,
77, -215.538483, -444.945770, 3012.455322, -201.773132, -619.250061, 2941.708496, -191.145279, -761.375916, 2892.463379, -189.949585, -985.649963, 2843.629395, -154.506226, -948.551575, 2850.899170, -8.269176, -910.484680, 2848.179688, 56.297333, -630.171143, 2899.296387, 55.998383, -420.556458, 2772.053467, 57.236645, -327.025970, 2812.236816, 43.636055, -268.377747, 2715.148926, 13.673685, -309.864502, 2823.194092, -225.553406, -949.102905, 2854.657227, -357.217926, -905.904968, 2866.057373, -458.526306, -680.471313, 3031.990967, -531.655396, -466.311401, 3134.210205, -567.711304, -377.934570, 3188.107910, -612.155090, -285.980042, 3234.777832, -499.998779, -339.225769, 3155.930176, -119.497856, -440.114777, 3019.239502, -147.601547, -40.693314, 3156.400879, -185.366196, 290.636963, 3385.336426, -157.758652, 428.572845, 3245.908203, -302.142548, -449.302094, 3006.337646, -317.378387, -35.696030, 2920.006836, -333.590637, 333.425781, 3094.832520, -368.223206, 438.631195, 2950.128418, -190.260513, -1065.881592, 2811.671631, -162.609146, -1039.739014, 2646.101807, -133.867783, -1084.822144, 2671.463867, -91.285439, -1112.916260, 2795.403564, -187.630905, -1086.704224, 2658.756836, -262.234558, -1136.807373, 2764.169678, 15, 31, 4, 805, 0,
78, -214.795471, -435.582550, 2989.884521, -200.800446, -610.101501, 2917.903076, -189.831650, -751.281433, 2864.515381, -190.260025, -974.729858, 2808.506836, -154.416336, -938.055176, 2817.166748, -7.572785, -900.348145, 2812.452148, 59.025055, -616.949768, 2847.457275, 55.740326, -416.403290, 2704.857910, 40.803688, -322.126709, 2741.299805, 31.835056, -273.553833, 2637.833252, -2.386764, -308.330414, 2749.173828, -225.743713, -938.103149, 2820.508545, -357.321686, -892.714417, 2830.437988, -454.746674, -662.609497, 2994.203613, -526.763123, -450.638611, 3103.699219, -574.376160, -366.975464, 3156.952637, -632.104187, -280.059998, 3199.536865, -475.972626, -324.806458, 3108.448975, -118.422241, -430.749176, 2996.903320, -146.824265, -30.042856, 3134.979004, -184.194000, 295.417267, 3374.730469, -158.819183, 442.061890, 3242.957275, -301.699463, -439.940979, 2983.555420, -319.178040, -31.035154, 2871.575928, -337.600281, 360.397156, 2992.936279, -366.766693, 447.738220, 2834.923584, -191.066910, -1054.206421, 2773.933105, -161.397385, -1010.319336, 2611.871582, -134.354111, -1059.182861, 2632.074463, -93.404671, -1102.846802, 2752.532471, -188.267410, -1057.642822, 2619.090576, -265.533997, -1116.837646, 2718.351074, 15, 31, 4, 838, 0,
79, -219.963242, -414.476471, 2929.282227, -200.487518, -589.463257, 2860.698486, -185.239166, -732.277893, 2813.897705, -186.530426, -957.441772, 2767.288086, -150.621490, -920.540039, 2773.902832, -5.147278, -878.586304, 2774.484619, 61.262531, -594.886169, 2802.156738, 50.430149, -407.956970, 2643.148438, 36.231499, -322.500427, 2696.969482, 17.425589, -297.490875, 2586.887695, 5.737979, -310.403778, 2720.440918, -221.764420, -920.384888, 2778.242920, -353.251404, -874.920349, 2784.925781, -456.870209, -652.870972, 2954.898926, -532.385620, -444.553497, 3067.957031, -571.246033, -356.782745, 3121.290771, -614.027832, -263.740448, 3167.839355, -523.476929, -330.843506, 3128.623779, -123.963295, -406.444183, 2936.049561, -149.014496, -20.326733, 3109.441895, -187.997604, 288.905121, 3368.394775, -163.023438, 442.251862, 3244.986572, -306.530609, -421.719543, 2923.179932, -326.559509, -5.092263, 2849.606689, -349.465820, 401.792480, 2889.525635, -373.317719, 459.098022, 2717.850098, -187.849915, -1038.133423, 2736.107910, -159.719147, -994.379395, 2574.062256, -134.897827, -1044.711182, 2593.164795, -93.612694, -1091.574585, 2712.021484, -188.841797, -1040.196167, 2581.501221, -266.675598, -1096.076050, 2681.879150, 15, 31, 4, 869, 0,
80, -215.256683, -398.706726, 2888.339111, -200.438705, -572.993713, 2817.644531, -189.387680, -716.328674, 2772.022461, -191.443359, -941.634277, 2727.944824, -155.485870, -904.727112, 2733.560791, -8.587063, -869.089539, 2731.778320, 60.694946, -587.859863, 2770.601807, 51.232384, -411.931366, 2599.965088, 59.286934, -312.020020, 2617.906250, 29.071522, -279.661682, 2512.565430, -7.161654, -303.975769, 2617.640625, -226.438187, -904.512024, 2739.058594, -357.846558, -859.222717, 2743.678467, -454.081238, -638.315430, 2918.601563, -523.723450, -426.229095, 3027.501709, -561.338623, -343.495483, 3088.831543, -608.085144, -258.071686, 3144.799561, -495.890350, -296.809753, 3071.999268, -119.337822, -394.080597, 2897.039063, -145.986801, -11.772066, 3076.912354, -179.799591, 281.491272, 3353.583984, -165.732300, 447.982117, 3247.141846, -301.750916, -402.878326, 2880.493896, -335.810944, 13.365030, 2814.008789, -361.211792, 421.406891, 2817.564697, -385.937927, 459.450714, 2641.032227, -193.272781, -1022.532837, 2697.710938, -160.269821, -980.265381, 2536.468018, -139.769531, -1032.457642, 2555.419434, -103.535828, -1083.114136, 2674.133545, -192.985275, -1023.578064, 2543.329834, -275.848328, -1073.566406, 2642.485596, 15, 31, 4, 901, 0,
81, -222.456818, -381.857697, 2841.199219, -203.909042, -555.049561, 2773.599854, -189.561996, -697.426819, 2730.773926, -193.757614, -920.696472, 2688.000000, -157.781403, -884.541016, 2693.785645, -11.524484, -852.779175, 2690.137207, 59.203266, -575.031616, 2730.260742, 47.425217, -401.274384, 2560.936768, 38.190472, -302.437378, 2578.704346, 29.419813, -266.539825, 2471.745605, 1.191601, -298.806274, 2481.938721, -228.093918, -883.485657, 2698.496338, -358.214020, -838.381104, 2700.291992, -453.517273, -620.246460, 2874.331543, -516.832764, -405.749451, 2976.734619, -541.390747, -332.720703, 3053.244385, -564.694397, -265.674377, 3138.883789, -501.392670, -281.385437, 3027.099365, -127.500069, -374.307434, 2847.909180, -145.247101, -2.588719, 3041.015137, -176.617859, 273.173859, 3330.010986, -166.484375, 449.787689, 3245.172363, -308.083466, -388.666107, 2835.148438, -341.695709, 22.586674, 2763.434814, -363.010284, 425.729095, 2794.500244, -379.169128, 483.557251, 2624.269043, -196.196655, -1000.910400, 2658.362793, -176.044678, -964.952087, 2495.203613, -151.847992, -1014.613037, 2514.810303, -105.909065, -1057.354370, 2631.811768, -205.600937, -1009.067993, 2505.976807, -278.469025, -1058.026367, 2611.434570, 15, 31, 4, 933, 0,
82, -230.185547, -371.194397, 2793.916748, -212.747635, -545.277832, 2727.789551, -199.330154, -687.990356, 2685.235840, -204.768677, -910.034668, 2635.524902, -168.539063, -874.423950, 2643.256592, -21.839560, -843.809326, 2644.657471, 51.489719, -567.664856, 2692.591553, 44.705830, -386.932129, 2530.068848, 38.303642, -287.515930, 2546.390137, 18.212915, -262.368317, 2437.778809, 3.041193, -282.920654, 2444.310059, -239.002396, -872.751953, 2646.361816, -369.240356, -827.562012, 2648.460693, -458.038971, -607.870239, 2824.491211, -514.372925, -389.870239, 2924.155029, -540.088623, -318.984253, 3002.439697, -556.855042, -283.751709, 3106.726563, -488.650360, -277.674530, 2984.241699, -135.105316, -364.390686, 2801.078613, -142.121155, 12.216300, 2986.184326, -179.167130, 261.010651, 3298.612549, -166.805588, 450.394806, 3248.077393, -315.923584, -377.329620, 2787.458740, -345.636627, 34.901142, 2717.100586, -358.833405, 432.785187, 2793.253174, -383.807800, 514.642090, 2634.106934, -207.317688, -989.365479, 2603.369629, -187.468948, -969.271423, 2437.293213, -157.795059, -1013.072021, 2462.675049, -109.958763, -1036.588501, 2584.420410, -211.625336, -1015.359253, 2452.601318, -280.684357, -1061.285645, 2562.095215, 15, 31, 4, 964, 0,
83, -233.174103, -358.764923, 2741.746826, -215.980988, -532.984253, 2675.982422, -203.156860, -676.741943, 2636.979004, -205.530609, -900.300232, 2594.467529, -169.803360, -863.924194, 2600.804688, -21.851837, -840.504822, 2604.815918, 42.067951, -566.653625, 2674.306641, 39.853024, -384.077545, 2513.776367, 25.709002, -285.605408, 2530.850098, 20.376400, -261.078522, 2420.400146, -1.960676, -279.913422, 2430.540771, -240.253922, -863.210266, 2604.333252, -373.226379, -826.852783, 2604.567139, -461.404266, -596.289307, 2766.367188, -519.236938, -372.210022, 2850.383301, -521.936157, -306.566376, 2936.958252, -546.407227, -224.385803, 3007.969238, -476.093719, -257.512573, 2896.807373, -138.171875, -352.591675, 2750.229980, -137.310928, 33.469917, 2914.719727, -191.264633, 248.872513, 3248.683838, -170.213547, 443.508514, 3264.072510, -318.841797, -364.331604, 2734.097168, -343.565979, 50.618916, 2679.994629, -351.065216, 447.377594, 2762.270996, -382.987305, 543.035278, 2612.357422, -207.075424, -980.644653, 2564.898193, -192.051575, -957.214661, 2398.774414, -163.935898, -1003.200623, 2421.951416, -113.182060, -1032.491577, 2541.219727, -218.126602, -1002.327454, 2413.812256, -285.661804, -1047.388428, 2524.586182, 15, 31, 4, 996, 0,
84, -237.971527, -355.030304, 2697.459473, -219.671600, -528.954773, 2630.309570, -206.232574, -673.129578, 2592.071045, -208.343475, -896.495056, 2546.536865, -172.595215, -860.288757, 2554.288086, -24.022684, -839.202637, 2557.937500, 41.719475, -571.685730, 2649.104980, 46.130539, -378.724823, 2500.580322, 23.966499, -283.529755, 2526.467773, 28.713938, -250.038025, 2418.166260, -11.079327, -270.501282, 2440.406738, -243.232346, -859.328369, 2555.989746, -377.237488, -826.301392, 2551.404785, -463.251923, -588.625305, 2704.788086, -517.401794, -359.879730, 2779.403076, -525.750610, -287.334534, 2860.148682, -530.783997, -224.966019, 2952.467041, -473.301361, -239.569794, 2811.510986, -142.905930, -348.673157, 2706.901611, -135.016098, 49.886852, 2840.306396, -198.425934, 250.750244, 3182.402344, -185.012421, 434.673676, 3250.875244, -323.696381, -360.762817, 2688.945068, -345.189270, 56.097954, 2643.183105, -346.669250, 447.150482, 2752.205078, -383.080200, 554.557861, 2611.158936, -209.420578, -976.583069, 2515.844482, -207.843216, -947.633484, 2349.624268, -176.958832, -993.691772, 2369.093750, -116.371498, -1025.453125, 2483.287109, -231.717941, -993.890869, 2365.168213, -289.551422, -1044.066284, 2479.471436, 15, 31, 5, 29, 0,
85, -236.038712, -350.610168, 2653.924072, -221.453217, -524.078491, 2587.226074, -211.438248, -667.808838, 2549.114990, -213.951324, -889.862427, 2502.739258, -178.314590, -853.994141, 2510.903809, -31.394690, -827.076599, 2512.554443, 33.615799, -561.921082, 2606.611328, 27.077143, -352.579926, 2484.668457, 3.101761, -267.242462, 2532.279785, 10.975135, -222.417923, 2428.949707, -12.084041, -250.840302, 2561.759277, -248.615067, -852.799744, 2512.045410, -381.907623, -820.098328, 2505.148926, -479.227844, -582.083740, 2648.128174, -535.255005, -348.649628, 2699.142334, -532.916748, -273.306732, 2776.957031, -531.305176, -203.735916, 2863.410645, -495.571716, -235.293808, 2745.171387, -141.513031, -347.048676, 2665.332031, -131.403900, 63.689648, 2743.967285, -189.383804, 248.365128, 3093.768799, -182.397141, 420.097656, 3187.466553, -321.276672, -353.821716, 2643.636719, -345.267792, 62.645256, 2619.247314, -352.752167, 448.696930, 2738.059082, -381.631744, 569.129456, 2607.292969, -215.057755, -969.411865, 2471.813232, -212.641113, -941.137939, 2306.320313, -180.713470, -985.934082, 2326.185547, -120.671394, -1015.272827, 2440.560791, -235.129791, -987.828064, 2321.714111, -292.305115, -1039.120483, 2435.043701, 15, 31, 5, 74, 0,
86, -231.122345, -344.046143, 2611.035889, -221.646484, -516.872437, 2546.058350, -215.401428, -659.462341, 2507.654785, -211.612991, -879.165283, 2459.340332, -177.328033, -842.910156, 2468.833252, -32.194511, -814.497864, 2477.470947, 29.804260, -556.076416, 2584.162354, 28.558533, -338.101990, 2482.892334, 16.445120, -256.139313, 2538.506592, -2.528645, -190.701019, 2449.644531, -20.993193, -242.989410, 2554.329834, -247.060303, -843.282715, 2467.939697, -380.343750, -817.407715, 2456.143799, -474.802490, -576.093262, 2590.255127, -518.071350, -337.365021, 2609.710938, -524.627197, -247.893417, 2668.837158, -521.760864, -181.427032, 2756.519775, -501.040985, -221.023560, 2650.157471, -137.144623, -342.548523, 2620.757568, -127.339050, 70.159790, 2661.843018, -179.856247, 252.918594, 3009.750244, -185.985855, 422.519958, 3104.023438, -315.866211, -345.396637, 2602.269531, -350.693878, 67.553848, 2601.294434, -359.155212, 444.528198, 2736.725342, -382.582977, 574.559631, 2616.529297, -210.048660, -957.721619, 2427.838867, -201.853867, -934.188354, 2263.193115, -173.177628, -979.716003, 2284.856689, -118.278755, -1008.967163, 2400.568848, -227.032776, -978.809387, 2278.990967, -289.328613, -1023.577454, 2391.018555, 15, 31, 5, 109, 0,
87, -233.290802, -339.227234, 2570.879639, -220.756989, -513.295898, 2506.165527, -211.486481, -656.466370, 2466.686523, -208.962631, -877.397583, 2416.803223, -174.305206, -841.414795, 2427.718506, -29.064550, -810.986572, 2442.647217, 25.764380, -551.721863, 2556.215332, 29.630768, -319.377808, 2488.718994, 10.283050, -243.895050, 2552.128906, -2.239466, -165.119705, 2472.463867, -30.110880, -199.971878, 2525.053711, -244.440552, -840.853577, 2424.511963, -377.918518, -812.025024, 2411.174561, -479.415771, -567.075439, 2537.645996, -512.826782, -324.506653, 2528.138916, -536.381897, -227.069092, 2568.782227, -549.523071, -169.756851, 2662.704590, -492.779358, -199.684235, 2545.777832, -138.521469, -335.064728, 2578.038330, -132.315475, 82.536011, 2582.555420, -199.560944, 276.244568, 2925.028320, -201.875748, 455.267792, 3003.429443, -318.748505, -342.980743, 2564.424561, -348.199432, 72.678299, 2585.260986, -359.282043, 445.497620, 2738.836182, -382.064331, 572.897095, 2613.986084, -207.377808, -956.311768, 2384.659180, -188.520615, -934.228333, 2219.545898, -159.749619, -978.830688, 2243.896484, -111.696060, -1005.111938, 2364.284668, -213.435822, -979.786621, 2234.286865, -282.267883, -1025.642334, 2343.120850, 15, 31, 5, 142, 0,
88, -239.438278, -334.178558, 2528.190430, -226.607422, -508.752777, 2463.523682, -216.889374, -652.377625, 2424.365479, -213.039047, -873.999573, 2374.996338, -178.570541, -837.843567, 2386.534180, -34.515934, -803.161255, 2406.610840, 15.606843, -547.023682, 2530.826660, 26.779110, -306.930542, 2497.884277, 9.763839, -238.057953, 2569.379639, -2.772126, -156.435455, 2492.213135, -36.435467, -188.254379, 2490.100098, -248.808334, -837.396179, 2381.919678, -383.138794, -810.494019, 2369.531250, -487.349152, -560.536743, 2485.294434, -522.318848, -321.507751, 2440.612305, -544.897522, -257.591034, 2525.262695, -567.042725, -198.511475, 2616.700684, -494.183899, -190.968903, 2449.032227, -144.358643, -329.292175, 2533.864258, -130.466782, 88.514420, 2509.603760, -206.224915, 304.054169, 2838.165771, -200.237122, 497.583405, 2868.296387, -325.175781, -338.584839, 2523.073975, -341.683441, 76.495079, 2572.092773, -361.205475, 443.826111, 2740.091553, -381.178253, 572.781677, 2615.694580, -210.692947, -953.196777, 2343.016113, -191.831024, -928.634644, 2177.816895, -165.096344, -975.227478, 2201.096436, -117.478287, -1006.421082, 2320.856201, -218.964890, -973.299072, 2191.866943, -289.443787, -1017.999390, 2300.567627, 15, 31, 5, 172, 0,
89, -236.630096, -327.531525, 2490.096191, -224.489059, -503.996552, 2427.167969, -215.286972, -648.369263, 2387.178467, -210.640472, -871.449036, 2338.074707, -176.155701, -835.062134, 2350.211670, -32.890125, -793.238708, 2369.082520, 13.651095, -542.522949, 2508.878174, 20.120657, -298.715820, 2499.456787, 12.742306, -214.330994, 2555.071533, -21.956400, -136.552185, 2479.730713, -31.746834, -175.274170, 2454.965332, -246.727539, -834.592896, 2344.323975, -380.130981, -801.057251, 2329.107910, -493.933197, -546.216370, 2428.619873, -519.919312, -310.405334, 2359.278564, -551.145264, -241.660675, 2438.040039, -569.840820, -184.734970, 2532.391602, -480.195953, -181.660767, 2351.836914, -140.970947, -323.119293, 2496.179199, -126.613068, 94.288139, 2440.976563, -211.118378, 341.562042, 2747.272705, -204.583115, 537.786438, 2729.416016, -322.890167, -331.510254, 2484.610840, -340.796783, 82.793655, 2556.249756, -359.625244, 446.325134, 2737.968262, -380.941406, 575.513733, 2612.447510, -207.750015, -951.199341, 2306.121582, -180.798401, -914.267334, 2143.321045, -154.865082, -962.720825, 2164.513428, -112.752380, -1002.871643, 2284.562012, -208.551712, -960.148621, 2152.751953, -284.507141, -1013.135559, 2254.896484, 15, 31, 5, 203, 0,
90, -235.685028, -320.888397, 2449.650635, -228.089401, -496.563934, 2387.078613, -222.593750, -640.745911, 2349.064453, -217.114532, -861.766846, 2297.041992, -183.110672, -825.887878, 2310.673340, -40.975422, -784.413757, 2331.720947, 2.410572, -540.258423, 2480.326416, 16.649399, -299.063507, 2502.636719, 12.946036, -219.821274, 2564.725830, -12.001474, -146.642059, 2482.258057, -25.657129, -188.978882, 2439.766846, -253.060852, -825.112671, 2302.738525, -386.102661, -793.324524, 2287.975586, -504.200867, -540.605286, 2382.611328, -510.393036, -316.236328, 2282.632813, -523.207703, -211.131516, 2259.101318, -532.625061, -157.047058, 2355.705078, -488.630890, -193.104233, 2247.981689, -140.466187, -318.648438, 2454.920410, -130.309647, 92.980591, 2378.342529, -209.664917, 386.996155, 2638.080322, -184.331848, 575.853088, 2592.231689, -321.548035, -322.908295, 2444.898682, -336.744324, 85.773293, 2533.084961, -359.647827, 435.507507, 2734.965820, -381.270813, 572.541809, 2619.776367, -213.506653, -940.568542, 2264.174316, -169.274658, -907.496826, 2105.399170, -147.809402, -956.374573, 2129.461426, -119.717812, -996.171814, 2252.814697, -199.602173, -951.763672, 2112.489990, -286.990997, -999.665100, 2206.599121, 15, 31, 5, 235, 0,
91, -231.793579, -308.485199, 2409.593994, -224.489700, -483.824066, 2346.427734, -218.962296, -627.966064, 2308.668701, -214.841568, -848.570313, 2255.446045, -180.755905, -813.174561, 2269.974609, -38.074120, -775.813049, 2294.076416, -6.729860, -534.190308, 2449.315430, 10.015398, -297.610199, 2499.755615, 22.396986, -224.928482, 2568.299316, -10.906361, -148.801559, 2491.770996, -29.861519, -179.721054, 2450.263916, -250.469620, -811.581238, 2260.633789, -382.930054, -778.737305, 2243.957520, -500.477325, -520.852661, 2323.514160, -530.904114, -282.180908, 2274.497314, -529.804565, -255.757278, 2169.381104, -500.286224, -149.856018, 2153.801270, -481.554993, -196.807800, 2168.456055, -136.563599, -305.673187, 2412.799805, -128.217712, 104.866264, 2331.850342, -192.224686, 445.006683, 2532.334473, -167.505295, 616.669189, 2441.344971, -317.666656, -311.020935, 2406.703369, -331.935944, 93.658714, 2510.717773, -347.305939, 433.613678, 2728.810547, -384.124298, 571.335083, 2618.596191, -211.428421, -927.156799, 2222.197021, -156.308136, -899.688538, 2065.901611, -141.182571, -950.334351, 2091.007568, -123.440216, -992.074829, 2215.538086, -191.296814, -940.554688, 2071.498291, -287.596771, -978.717468, 2161.119873, 15, 31, 5, 270, 0,
92, -227.961609, -293.668793, 2373.354248, -223.204163, -468.657837, 2308.451660, -219.745407, -613.132751, 2271.136963, -213.130203, -833.613159, 2216.705566, -179.456207, -797.939880, 2231.687500, -36.217628, -761.993530, 2255.558105, -6.580698, -526.421265, 2420.652832, 10.928182, -296.601837, 2496.731445, 20.524130, -223.920898, 2565.866943, -8.759357, -156.939484, 2479.598145, -26.393576, -178.347366, 2446.095459, -249.181564, -796.956482, 2221.837402, -382.205536, -763.465637, 2210.741455, -504.715729, -501.490051, 2267.161865, -533.496338, -265.447784, 2204.967285, -522.838196, -258.052002, 2097.246094, -487.104187, -157.785110, 2065.257568, -467.615143, -203.294632, 2090.460205, -132.594162, -292.095856, 2376.103760, -135.419357, 118.440536, 2292.647949, -184.708145, 493.483185, 2423.864258, -138.991440, 632.284546, 2293.179443, -313.958649, -295.087219, 2370.874756, -337.947113, 107.716682, 2481.821045, -346.219086, 433.336365, 2721.816895, -389.540924, 574.859619, 2618.720215, -208.723022, -912.059143, 2183.026611, -152.795410, -884.047913, 2026.934814, -136.385040, -934.074707, 2052.604248, -118.653862, -974.382019, 2177.747070, -186.618546, -925.958008, 2032.496460, -282.732300, -966.411560, 2121.519287, 15, 31, 5, 300, 0,
